"company_name","bloom_field","bloom_postings","total","cum_postings","cum_share","n_companies","company_index","company_share"
"certus recruitment group","Cloud computing",3,68768,59510,0.940943948138193,4399,1997,0.453966810638782
"certus recruitment group","Machine Learning AI",3,34632,30605,0.93211305354206,2578,1128,0.437548487199379
"ch group","Cloud computing",3,68768,59513,0.940991382718001,4399,1998,0.454194135030689
"ch group nordic","Cloud computing",3,68768,59516,0.94103881729781,4399,1999,0.454421459422596
"ch01 lonza group ag basel","Cloud computing",3,68768,59519,0.941086251877619,4399,2000,0.454648783814503
"ch01 lonza group ag basel","Machine Learning AI",3,34632,30608,0.932204422245234,2578,1129,0.437936384794414
"chair of photogrammetry and remote sensing","Machine Learning AI",3,34632,30611,0.932295790948407,2578,1130,0.438324282389449
"chaussures aeschbach","Smart devices",3,24824,20319,0.887951754577634,2641,972,0.36804240817872
"china telecom europe","Cloud computing",3,68768,59522,0.941133686457427,4399,2001,0.454876108206411
"chronos consulting","Smart devices",3,24824,20322,0.888082856268846,2641,973,0.368421052631579
"chronos personalberatung","Smart devices",3,24824,20325,0.888213957960058,2641,974,0.368799697084438
"cinfo","Solar Power",3,7667,5571,0.886678338373388,744,273,0.366935483870968
"circet (schweiz) ag","Smart devices",3,24824,20328,0.88834505965127,2641,975,0.369178341537297
"cisco meraki","Cloud computing",3,68768,59525,0.941181121037236,4399,2002,0.455103432598318
"city wharf financial recruitment ltd","Machine Learning AI",3,34632,30614,0.932387159651581,2578,1131,0.438712179984484
"city wharf recruitment","Machine Learning AI",3,34632,30617,0.932478528354754,2578,1132,0.439100077579519
"classtime","Machine Learning AI",3,34632,30620,0.932569897057928,2578,1133,0.439487975174554
"client systems ag","Cloud computing",3,68768,59528,0.941228555617045,4399,2003,0.455330756990225
"cloud academy sagl","Cloud computing",3,68768,59531,0.941275990196853,4399,2004,0.455558081382132
"cloud academy sagl","Machine Learning AI",3,34632,30623,0.932661265761101,2578,1134,0.439875872769589
"cloud international","Cloud computing",3,68768,59534,0.941323424776662,4399,2005,0.45578540577404
"cloudera","Machine Learning AI",3,34632,30626,0.932752634464275,2578,1135,0.440263770364624
"coba it","Cloud computing",3,68768,59537,0.941370859356471,4399,2006,0.456012730165947
"codeminded","Cloud computing",3,68768,59540,0.94141829393628,4399,2007,0.456240054557854
"codeminded","Smart devices",3,24824,20331,0.888476161342481,2641,976,0.369556985990155
"codesignal","Cloud computing",3,68768,59543,0.941465728516088,4399,2008,0.456467378949761
"cognex corporation","Machine Learning AI",3,34632,30629,0.932844003167448,2578,1136,0.440651667959659
"cognizant technology solutions","Smart devices",3,24824,20334,0.888607263033693,2641,977,0.369935630443014
"compagnie des montres longines francillon sa","Cloud computing",3,68768,59546,0.941513163095897,4399,2009,0.456694703341669
"company factory ag","Cloud computing",3,68768,59549,0.941560597675706,4399,2010,0.456922027733576
"computational science zurich (csz)","Machine Learning AI",3,34632,30632,0.932935371870622,2578,1137,0.441039565554694
"consult & pepper ag","Machine Learning AI",3,34632,30635,0.933026740573795,2578,1138,0.441427463149728
"conteo ag","Cloud computing",3,68768,59552,0.941608032255514,4399,2011,0.457149352125483
"copytrans","Smart devices",3,24824,20337,0.888738364724905,2641,978,0.370314274895873
"corporate office","Cloud computing",3,68768,59555,0.941655466835323,4399,2012,0.45737667651739
"corvice ag","3d printing",3,2181,1738,0.825261158594492,335,111,0.33134328358209
"cotalent","Cloud computing",3,68768,59558,0.941702901415132,4399,2013,0.457604000909298
"cotalent","Machine Learning AI",3,34632,30638,0.933118109276969,2578,1139,0.441815360744763
"covario ag","Cloud computing",3,68768,59561,0.94175033599494,4399,2014,0.457831325301205
"credit suisse securities ( india ) pvt ltd","Machine Learning AI",3,34632,30641,0.933209477980143,2578,1140,0.442203258339798
"crit","Smart devices",3,24824,20340,0.888869466416117,2641,979,0.370692919348732
"crossinx ag","Cloud computing",3,68768,59564,0.941797770574749,4399,2015,0.458058649693112
"crossover for work","Smart devices",3,24824,20343,0.889000568107329,2641,980,0.37107156380159
"csd ingenieurs sa","Smart devices",3,24824,20346,0.88913166979854,2641,981,0.371450208254449
"cubeserv","Cloud computing",3,68768,59567,0.941845205154558,4399,2016,0.458285974085019
"cubeserv gmbh","Cloud computing",3,68768,59570,0.941892639734366,4399,2017,0.458513298476927
"culligan switzerland sa","Smart devices",3,24824,20349,0.889262771489752,2641,982,0.371828852707308
"curtis instruments ag","Cloud computing",3,68768,59573,0.941940074314175,4399,2018,0.458740622868834
"cwa constructions","Solar Power",3,7667,5574,0.887155817284737,744,274,0.368279569892473
"cyberteam","Cloud computing",3,68768,59576,0.941987508893984,4399,2019,0.458967947260741
"cyos solutions","Cloud computing",3,68768,59579,0.942034943473792,4399,2020,0.459195271652648
"cytiva","3d printing",3,2181,1741,0.826685660018993,335,112,0.334328358208955
"d one solutions","Cloud computing",3,68768,59582,0.942082378053601,4399,2021,0.459422596044556
"d one solutions ag","Machine Learning AI",3,34632,30644,0.933300846683316,2578,1141,0.442591155934833
"d one | data driven value creation","Machine Learning AI",3,34632,30647,0.93339221538649,2578,1142,0.442979053529868
"d-ploy (czech republic) s.r.o.","Smart devices",3,24824,20352,0.889393873180964,2641,983,0.372207497160167
"dabster systems","Machine Learning AI",3,34632,30650,0.933483584089663,2578,1143,0.443366951124903
"dagelijks leven","Smart devices",3,24824,20355,0.889524974872176,2641,984,0.372586141613025
"daily hr gmbh","Machine Learning AI",3,34632,30653,0.933574952792837,2578,1144,0.443754848719938
"daphne technology sa","Cloud computing",3,68768,59585,0.94212981263341,4399,2022,0.459649920436463
"das informatik service center iscejpd","Cloud computing",3,68768,59588,0.942177247213218,4399,2023,0.45987724482837
"das team","3d printing",3,2181,1744,0.828110161443495,335,113,0.337313432835821
"data pros recruitment gmbh","Cloud computing",3,68768,59591,0.942224681793027,4399,2024,0.460104569220277
"data quest","Cloud computing",3,68768,59594,0.942272116372836,4399,2025,0.460331893612185
"datalynx ag","Smart devices",3,24824,20358,0.889656076563388,2641,985,0.372964786065884
"datalynx ag","Virtual Reality",3,4164,3619,0.89424264887571,453,169,0.373068432671082
"datascientistjobs","Cloud computing",3,68768,59597,0.942319550952645,4399,2026,0.460559218004092
"datatech analytics","Machine Learning AI",3,34632,30656,0.93366632149601,2578,1145,0.444142746314973
"de donnea & partners sàrl","Cloud computing",3,68768,59600,0.942366985532453,4399,2027,0.460786542395999
"de donnea & partners sàrl","Smart devices",3,24824,20361,0.8897871782546,2641,986,0.373343430518743
"decentriq","Machine Learning AI",3,34632,30659,0.933757690199184,2578,1146,0.444530643910008
"deepinstinct","Machine Learning AI",3,34632,30662,0.933849058902357,2578,1147,0.444918541505043
"deepinstinct","Smart devices",3,24824,20364,0.889918279945811,2641,987,0.373722074971602
"deichmann","Smart devices",3,24824,20367,0.890049381637023,2641,988,0.37410071942446
"dekra arbeit","Solar Power",3,7667,5577,0.887633296196085,744,275,0.369623655913978
"deltaclass technology","Cloud computing",3,68768,59603,0.942414420112262,4399,2028,0.461013866787906
"department of chemistry","Machine Learning AI",3,34632,30665,0.933940427605531,2578,1148,0.445306439100078
"department of geography, rsl","Machine Learning AI",3,34632,30668,0.934031796308704,2578,1149,0.445694336695112
"department of psychology, applied social and health psychology","Cloud computing",3,68768,59606,0.942461854692071,4399,2029,0.461241191179814
"department of quantitative biomedicine (dqbm)","Machine Learning AI",3,34632,30671,0.934123165011878,2578,1150,0.446082234290147
"di santo","Cloud computing",3,68768,59609,0.942509289271879,4399,2030,0.461468515571721
"di santo & partner gmbh","Cloud computing",3,68768,59612,0.942556723851688,4399,2031,0.461695839963628
"die post","Machine Learning AI",3,34632,30674,0.934214533715051,2578,1151,0.446470131885182
"die schweizer armee - führungsunterstützungsbasis fub","Smart devices",3,24824,20370,0.890180483328235,2641,989,0.374479363877319
"digital architects zurich - a cell of the swiss digital network","Machine Learning AI",3,34632,30677,0.934305902418225,2578,1152,0.446858029480217
"digital society initiative","Machine Learning AI",3,34632,30680,0.934397271121399,2578,1153,0.447245927075252
"digitale gesundheitsplattform","Cloud computing",3,68768,59615,0.942604158431497,4399,2032,0.461923164355535
"digitech search","Cloud computing",3,68768,59618,0.942651593011305,4399,2033,0.462150488747443
"distran gmbh","Machine Learning AI",3,34632,30683,0.934488639824572,2578,1154,0.447633824670287
"doctolib","Smart devices",3,24824,20373,0.890311585019447,2641,990,0.374858008330178
"dommen nadig personal ag","Solar Power",3,7667,5580,0.888110775107433,744,276,0.370967741935484
"doodle","Cloud computing",3,68768,59621,0.942699027591114,4399,2034,0.46237781313935
"dp consulting ag","Machine Learning AI",3,34632,30686,0.934580008527746,2578,1155,0.448021722265322
"drv emplois","Solar Power",3,7667,5583,0.888588254018781,744,277,0.372311827956989
"dsv global transport &amp; logistics","Cloud computing",3,68768,59624,0.942746462170923,4399,2035,0.462605137531257
"dxc technology","Machine Learning AI",3,34632,30689,0.934671377230919,2578,1156,0.448409619860357
"e.sigma technology gmbh","Machine Learning AI",3,34632,30692,0.934762745934093,2578,1157,0.448797517455392
"earkick","Machine Learning AI",3,34632,30695,0.934854114637266,2578,1158,0.449185415050427
"ebu","Cloud computing",3,68768,59627,0.942793896750731,4399,2036,0.462832461923164
"ecole internationale de genève","3d printing",3,2181,1747,0.829534662867996,335,114,0.340298507462687
"ecole internationale de genève","Virtual Reality",3,4164,3622,0.89498393872004,453,170,0.375275938189845
"ecole polytechnique fédérale de lausanne","Smart devices",3,24824,20376,0.890442686710659,2641,991,0.375236652783037
"ecole polytechnique fédérale de lausanne","Solar Power",3,7667,5586,0.889065732930129,744,278,0.373655913978495
"ecole polytechnique fédérale de lausanne","Virtual Reality",3,4164,3625,0.895725228564369,453,171,0.377483443708609
"ecosio gmbh","Cloud computing",3,68768,59630,0.94284133133054,4399,2037,0.463059786315072
"eden senses ag","Machine Learning AI",3,34632,30698,0.93494548334044,2578,1159,0.449573312645462
"ef educational tours","Smart devices",3,24824,20379,0.89057378840187,2641,992,0.375615297235895
"ef international language campuses","Machine Learning AI",3,34632,30701,0.935036852043613,2578,1160,0.449961210240497
"eficode","Cloud computing",3,68768,59633,0.942888765910349,4399,2038,0.463287110706979
"efisol sa","Solar Power",3,7667,5589,0.889543211841477,744,279,0.375
"egokiefer","Smart devices",3,24824,20382,0.890704890093082,2641,993,0.375993941688754
"ei3 corporation","Machine Learning AI",3,34632,30704,0.935128220746787,2578,1161,0.450349107835531
"eidgenössisches personalamt epa","Virtual Reality",3,4164,3628,0.896466518408698,453,172,0.379690949227373
"ekz eltop","Solar Power",3,7667,5592,0.890020690752825,744,280,0.376344086021505
"elan personal ag","Machine Learning AI",3,34632,30707,0.93521958944996,2578,1162,0.450737005430566
"electro-sol sa","Solar Power",3,7667,5595,0.890498169664173,744,281,0.377688172043011
"electronic arts (ea)","Cloud computing",3,68768,59636,0.942936200490157,4399,2039,0.463514435098886
"elektrizitätswerke des kantons zürich","Cloud computing",3,68768,59639,0.942983635069966,4399,2040,0.463741759490793
"elektrobedarf troller ag","Solar Power",3,7667,5598,0.890975648575521,744,282,0.379032258064516
"elipslife","Machine Learning AI",3,34632,30710,0.935310958153134,2578,1163,0.451124903025601
"elita","Solar Power",3,7667,5601,0.891453127486869,744,283,0.380376344086022
"elita personalberatung","Solar Power",3,7667,5604,0.891930606398217,744,284,0.381720430107527
"elongate","Cloud computing",3,68768,59642,0.943031069649775,4399,2041,0.463969083882701
"em microelectronic-marin ltd","Smart devices",3,24824,20385,0.890835991784294,2641,994,0.376372586141613
"ema house hotel suites and serviced apartments","Smart devices",3,24824,20388,0.890967093475506,2641,995,0.376751230594472
"emmi","Smart devices",3,24824,20391,0.891098195166718,2641,996,0.377129875047331
"empa - swiss federal laboratories for materials science and technology","3d printing",3,2181,1750,0.830959164292498,335,115,0.343283582089552
"employ me ag","Cloud computing",3,68768,59645,0.943078504229583,4399,2042,0.464196408274608
"ems.ch","Cloud computing",3,68768,59648,0.943125938809392,4399,2043,0.464423732666515
"energie 360° ag","Solar Power",3,7667,5607,0.892408085309566,744,285,0.383064516129032
"energie zukunft schweiz ag","Solar Power",3,7667,5610,0.892885564220914,744,286,0.384408602150538
"entec efficient new technology ag","Cloud computing",3,68768,59651,0.943173373389201,4399,2044,0.464651057058422
"enzler reinigungen ag","Smart devices",3,24824,20394,0.89122929685793,2641,997,0.377508519500189
"epfl - ecole polytechnique fédérale de lausanne","Machine Learning AI",3,34632,30713,0.935402326856308,2578,1164,0.451512800620636
"eqs group ag","Cloud computing",3,68768,59654,0.943220807969009,4399,2045,0.46487838145033
"er (w/m/d)50% – 100% bei migros","Smart devices",3,24824,20397,0.891360398549141,2641,998,0.377887163953048
"erni schweiz","Smart devices",3,24824,20400,0.891491500240353,2641,999,0.378265808405907
"ernst schweizer","Solar Power",3,7667,5613,0.893363043132262,744,287,0.385752688172043
"esag staffing ag","Smart devices",3,24824,20403,0.891622601931565,2641,1000,0.378644452858766
"esmart technologies","Smart devices",3,24824,20406,0.891753703622777,2641,1001,0.379023097311624
"espera-werke gmbh","Smart devices",3,24824,20409,0.891884805313989,2641,1002,0.379401741764483
"esprit netzwerk","Cloud computing",3,68768,59657,0.943268242548818,4399,2046,0.465105705842237
"etat de fribourg","Machine Learning AI",3,34632,30716,0.935493695559481,2578,1165,0.451900698215671
"etat de fribourg","Smart devices",3,24824,20412,0.8920159070052,2641,1003,0.379780386217342
"eteam","Cloud computing",3,68768,59660,0.943315677128627,4399,2047,0.465333030234144
"eternit (schweiz) ag","Solar Power",3,7667,5616,0.89384052204361,744,288,0.387096774193548
"eth student project house","Smart devices",3,24824,20415,0.892147008696412,2641,1004,0.380159030670201
"eth zürich competence center for materials and processes (map) &amp;amp; wyss","3d printing",3,2181,1753,0.832383665716999,335,116,0.346268656716418
"ethzurich","3d printing",3,2181,1756,0.833808167141501,335,117,0.349253731343284
"etkon (schweiz) ag","3d printing",3,2181,1759,0.835232668566002,335,118,0.352238805970149
"etops","Cloud computing",3,68768,59663,0.943363111708435,4399,2048,0.465560354626051
"eurojob-consulting","Smart devices",3,24824,20418,0.892278110387624,2641,1005,0.380537675123059
"europersonal","Smart devices",3,24824,20421,0.892409212078836,2641,1006,0.380916319575918
"eursap ltd","Cloud computing",3,68768,59666,0.943410546288244,4399,2049,0.465787679017959
"eventfrog","Machine Learning AI",3,34632,30719,0.935585064262655,2578,1166,0.452288595810706
"evergreen human resources","Cloud computing",3,68768,59669,0.943457980868053,4399,2050,0.466015003409866
